,T,LTV,GKW,HTV
2022-12-01 00:00:00,5.6000000000000005,16754727.334471498,1454643.6659935983,4276330.107567112
2022-12-01 00:05:00,5.6000000000000005,15934061.888264423,2834729.428846879,3536523.7935524303
2022-12-01 00:10:00,5.6000000000000005,15433189.735730417,3020046.280950016,2327656.313209399
2022-12-01 00:15:00,5.6000000000000005,20630868.721789073,3206330.497726842,3755654.9873273293
2022-12-01 00:20:00,5.6000000000000005,18046575.658758044,2963374.9329825477,5122607.603298175
2022-12-01 00:25:00,5.6000000000000005,15562694.230914952,1176220.9123434464,3307864.82764465
2022-12-01 00:30:00,5.6000000000000005,20745117.24943498,2964950.742372319,5230607.065545881
2022-12-01 00:35:00,5.6000000000000005,17592127.57603575,1446600.8518095145,4559343.730445134
2022-12-01 00:40:00,5.6000000000000005,19845100.325593628,1761035.2479321265,2779903.239419296
2022-12-01 00:45:00,5.6000000000000005,17124555.7147075,2314243.610951486,4299839.98473395
2022-12-01 00:50:00,5.6000000000000005,19466237.22951554,2218268.110362215,4574929.459093988
2022-12-01 00:55:00,5.6000000000000005,18018122.790472172,2228203.757460063,5520634.678353456
2022-12-01 01:00:00,5.6000000000000005,15394727.506281734,1136430.2182028953,4973996.401921661
2022-12-01 01:05:00,5.6000000000000005,16274653.726437002,3168746.355423815,2697563.2388519105
2022-12-01 01:10:00,5.6000000000000005,17511526.868770517,1490185.7801646672,4237197.132667079
2022-12-01 01:15:00,5.6000000000000005,21929161.259864368,2780188.733112254,5346148.438875387
2022-12-01 01:20:00,5.6000000000000005,16900968.283049367,3024610.4456979157,5410886.930348444
2022-12-01 01:25:00,5.6000000000000005,18711191.021828134,2491192.801585031,5295313.410008229
2022-12-01 01:30:00,5.6000000000000005,20542448.80652487,1770134.0493767736,4904840.075131861
2022-12-01 01:35:00,5.6000000000000005,15936045.630348178,4175212.2322202167,7315229.579362085
2022-12-01 01:40:00,5.6000000000000005,19565456.223594412,2290772.4949043286,3788709.9105186737
2022-12-01 01:45:00,5.6000000000000005,17078538.081167284,3455302.0889429036,4284903.210188915
2022-12-01 01:50:00,5.6000000000000005,18759641.899858706,2889486.859615514,3333425.363327551
2022-12-01 01:55:00,5.6000000000000005,18600004.99824878,2597977.678986462,4514409.924402306
2022-12-01 02:00:00,5.6000000000000005,20690988.94612312,4621429.811923352,3746649.25671839
2022-12-01 02:05:00,5.6000000000000005,19690364.853075303,1401447.3811046006,4703002.257003016
2022-12-01 02:10:00,5.6000000000000005,16108933.836311908,2805055.348140551,5433603.497665598
2022-12-01 02:15:00,5.6000000000000005,12573400.406910604,3618572.193603387,4138161.675750054
