,T,LTV,GKW,HTV
2022-12-01 00:00:00,5.6000000000000005,16391899.353664698,4772848.198040744,3964421.171998445
2022-12-01 00:05:00,5.6000000000000005,15429804.128739031,3359225.89868479,4647744.175140081
2022-12-01 00:10:00,5.6000000000000005,18375438.38052881,851235.4065496579,4068588.827422232
2022-12-01 00:15:00,5.6000000000000005,18573440.651253838,1380687.870735998,5418714.32211715
2022-12-01 00:20:00,5.6000000000000005,21266478.58825017,3027731.554847544,5471136.439739434
2022-12-01 00:25:00,5.6000000000000005,16081684.67194475,3240890.532859885,4373534.233163123
2022-12-01 00:30:00,5.6000000000000005,18599873.012056246,1461260.296982063,3899928.6386549543
2022-12-01 00:35:00,5.6000000000000005,16667740.67640852,3425799.918709255,3483913.7675327887
2022-12-01 00:40:00,5.6000000000000005,20261908.9623283,1665244.850830739,4423246.351971206
2022-12-01 00:45:00,5.6000000000000005,19020731.175288927,2777786.487954875,5582488.570278519
2022-12-01 00:50:00,5.6000000000000005,19648707.684803743,3047002.507874978,4222589.468134466
2022-12-01 00:55:00,5.6000000000000005,19624723.871656127,2419273.834665276,4339130.42669227
2022-12-01 01:00:00,5.6000000000000005,15585406.591036133,2141607.7355347048,5576631.03924325
2022-12-01 01:05:00,5.6000000000000005,21940691.570740122,3585201.3613333562,3774481.895396103
2022-12-01 01:10:00,5.6000000000000005,16814820.07790743,1840936.2927019529,2385614.569468561
2022-12-01 01:15:00,5.6000000000000005,22017811.173599865,1489549.5871919552,4930492.355787504
2022-12-01 01:20:00,5.6000000000000005,19853871.715240013,2756447.2096856805,5093303.049038825
2022-12-01 01:25:00,5.6000000000000005,20498224.420754567,3526633.5746738263,6128090.45224142
2022-12-01 01:30:00,5.6000000000000005,15804631.30778201,2839670.093425447,5096365.379464748
2022-12-01 01:35:00,5.6000000000000005,18030174.787185904,2973953.7773282086,5050853.524995108
2022-12-01 01:40:00,5.6000000000000005,16226495.861433994,1629228.8438597696,3875782.762820525
2022-12-01 01:45:00,5.6000000000000005,19091914.054846056,4287351.64356056,4666317.839829657
2022-12-01 01:50:00,5.6000000000000005,12731444.42779425,2596547.4236091212,3892413.960168781
2022-12-01 01:55:00,5.6000000000000005,18407825.499566358,1458195.2637712245,5371772.918133702
2022-12-01 02:00:00,5.6000000000000005,21532354.09929503,1817240.4923150074,4324289.097537216
2022-12-01 02:05:00,5.6000000000000005,19045419.91871118,2925320.7498068586,3017920.303982678
2022-12-01 02:10:00,5.6000000000000005,19709605.3987491,1394108.710253013,4115828.492768103
2022-12-01 02:15:00,5.6000000000000005,18324693.14293629,2716789.108618612,6701515.190215109
2022-12-01 02:20:00,5.6000000000000005,18958953.400531992,1753406.3727536532,4230719.60490011
2022-12-01 02:25:00,5.6000000000000005,18226911.22169539,2300399.321629189,3962146.8313470106
2022-12-01 02:30:00,5.6000000000000005,17013686.25510079,3503886.762070725,3610782.4688766007
2022-12-01 02:35:00,5.6000000000000005,20397673.434359908,1697506.2577213321,2426251.721631154
2022-12-01 02:40:00,5.6000000000000005,18124416.891947687,2083638.9369000846,3973747.10619891
2022-12-01 02:45:00,5.6000000000000005,15172310.444130044,2016051.264940112,3059707.199326128
2022-12-01 02:50:00,5.6000000000000005,20196907.848706093,2530593.8440978145,3103528.1466832357
2022-12-01 02:55:00,5.6000000000000005,18415827.60869147,2001894.1842524523,3892739.1163065527
2022-12-01 03:00:00,5.6000000000000005,18577831.34910899,2275661.1347696614,3991423.4600719386
2022-12-01 03:05:00,5.6000000000000005,15785059.956734631,2054862.103522038,3355220.793982602
2022-12-01 03:10:00,5.6000000000000005,21011361.26355389,1879421.455982828,4990785.820130555
2022-12-01 03:15:00,5.6000000000000005,18054312.5658222,3397868.3885162813,5215898.907192204
2022-12-01 03:20:00,5.6000000000000005,20421372.116514284,3850307.5673257266,5344916.653450036
2022-12-01 03:25:00,5.6000000000000005,17951799.32655141,3801456.6028707763,4085581.0060844626
2022-12-01 03:30:00,5.6000000000000005,20348725.050236616,2979298.852206757,4964104.005927731
2022-12-01 03:35:00,5.6000000000000005,21686951.289111655,168033.02353090886,3355711.9267312856
2022-12-01 03:40:00,5.6000000000000005,19166158.064719692,1718931.990251692,3818339.9565177695
2022-12-01 03:45:00,5.6000000000000005,20931451.67364178,1013809.5713707116,2070256.6675142122
2022-12-01 03:50:00,5.6000000000000005,19290419.19647719,1627658.2819668457,5740485.047903831
2022-12-01 03:55:00,5.6000000000000005,18129485.464645524,1916346.0446664828,3877581.0813959553
2022-12-01 04:00:00,5.6000000000000005,20484416.223314825,3324283.7749390486,5494057.983846055
2022-12-01 04:05:00,5.591666666666667,18807527.660103876,2356724.634014086,4238059.456455661
2022-12-01 04:10:00,5.583333333333334,18486720.096469395,1674642.6233799993,4007680.0935554523
2022-12-01 04:15:00,5.575,20553271.0804629,3413205.505720524,4038778.072428146
2022-12-01 04:20:00,5.566666666666667,16667287.068391059,1607709.4530859946,4453258.764821604
2022-12-01 04:25:00,5.558333333333334,15548937.02425469,3107900.6602116106,4533415.134533607
2022-12-01 04:30:00,5.550000000000001,16876248.85876058,2722941.3035908025,5697740.490787402
2022-12-01 04:35:00,5.541666666666667,20600767.603679188,2105578.2296034005,5808584.309424418
2022-12-01 04:40:00,5.533333333333333,17005763.0971841,2609520.626589581,3666489.640835588
2022-12-01 04:45:00,5.525,15999484.061746242,3747795.223957503,4976089.82672366
2022-12-01 04:50:00,5.516666666666667,17433655.349538945,2656910.0255430555,2954744.513828332
2022-12-01 04:55:00,5.508333333333334,18685089.76817981,3655884.677775714,5604238.245120978
2022-12-01 05:00:00,5.5,23585910.771503177,3277283.63534437,3399681.5088986102
2022-12-01 05:05:00,5.508333333333334,18531808.951368097,2449791.9932460496,6304388.156854163
2022-12-01 05:10:00,5.516666666666667,18452054.016012616,2336114.7512814584,3939283.6337087518
2022-12-01 05:15:00,5.525,16848712.999625076,4040651.771306874,4417886.167528216
2022-12-01 05:20:00,5.533333333333333,16131339.593603523,3235183.117399387,4579715.304355458
2022-12-01 05:25:00,5.541666666666667,15700479.498147598,2386169.5528043807,4521105.109783514
2022-12-01 05:30:00,5.550000000000001,20533788.23252666,3833713.623620011,4983274.870110957
2022-12-01 05:35:00,5.558333333333334,20501794.10161795,1912210.3543375297,3232262.4634313523
2022-12-01 05:40:00,5.566666666666667,17307265.151051253,3971551.537963815,4033337.7023924324
2022-12-01 05:45:00,5.575,18883048.401231505,1140129.7288785786,5175829.151078792
2022-12-01 05:50:00,5.583333333333334,13052612.186702047,2477544.794229523,3864172.646887077
2022-12-01 05:55:00,5.591666666666667,15792848.910626376,3093779.236027227,6480291.198320026
2022-12-01 06:00:00,5.6000000000000005,18864342.898075685,2574275.87483347,4964853.495451586
2022-12-01 06:05:00,5.616666666666667,19343362.21858411,2159240.5562529922,4154546.731164502
2022-12-01 06:10:00,5.633333333333334,21309491.350815956,3637518.8200128814,4488618.283744188
2022-12-01 06:15:00,5.65,16380244.776766213,2569400.0770272384,2973857.780589323
2022-12-01 06:20:00,5.666666666666667,21126583.194259364,1344941.7082685372,4802494.597734793
2022-12-01 06:25:00,5.683333333333334,19438928.0610969,946381.1318409918,4750395.563202058
2022-12-01 06:30:00,5.700000000000001,21364880.078579005,4120624.535050545,5238253.835639715
2022-12-01 06:35:00,5.716666666666668,15253848.446642522,2234946.116325684,4536453.579121685
2022-12-01 06:40:00,5.733333333333334,15541969.337226234,1977184.7218546895,1899259.019347692
2022-12-01 06:45:00,5.750000000000001,17813304.877014223,10020.72325526597,4629970.403488698
2022-12-01 06:50:00,5.7666666666666675,17053645.039354436,2269906.7851662757,3338793.821604385
2022-12-01 06:55:00,5.783333333333334,22084055.083941493,2643746.1606303407,4135755.516053077
2022-12-01 07:00:00,5.800000000000001,14260658.675051454,1346320.9424762435,13569636.158824356
2022-12-01 07:05:00,5.808333333333334,16540132.64530992,3068855.95462685,13446044.194441224
2022-12-01 07:10:00,5.816666666666667,16334399.954773761,3517635.077561953,13075719.603151422
2022-12-01 07:15:00,5.825000000000001,18020881.94701164,2699581.9268968585,12782608.937889846
2022-12-01 07:20:00,5.833333333333334,14154514.791960798,1896248.7940878067,11531885.78630158
2022-12-01 07:25:00,5.841666666666667,18251828.782556817,2338518.083840267,13722974.563491007
2022-12-01 07:30:00,5.8500000000000005,17989715.224781282,2348552.1822268683,13899929.018960776
2022-12-01 07:35:00,5.858333333333334,13086924.331617443,2758335.6070920844,13621786.821421595
2022-12-01 07:40:00,5.866666666666667,17225994.689508356,2032792.7475276443,14124874.894088408
2022-12-01 07:45:00,5.875,17850559.707051005,1128660.7735447828,11078668.333284399
2022-12-01 07:50:00,5.883333333333334,17729613.15029319,3330386.707249224,13743218.818811415
2022-12-01 07:55:00,5.8916666666666675,17958571.407949083,2902056.776688471,12796294.174512826
2022-12-01 08:00:00,5.9,13814533.392061252,10836087.233497526,14329272.547578754
2022-12-01 08:05:00,5.941666666666667,19860506.672024682,10559495.628241302,13610059.710786028
2022-12-01 08:10:00,5.983333333333333,19969521.110169582,11102091.56181549,12204294.772110296
2022-12-01 08:15:00,6.025,19594534.189135082,10531630.33309263,12612490.058769707
2022-12-01 08:20:00,6.066666666666667,20127814.79563792,10751115.70349335,14124393.465271926
2022-12-01 08:25:00,6.108333333333333,17007281.141715553,9158395.319794841,12070989.367319968
2022-12-01 08:30:00,6.15,16564642.859216401,11467018.337733943,13510070.010404103
2022-12-01 08:35:00,6.191666666666667,18590534.319911942,10615823.773661014,13620785.506950822
2022-12-01 08:40:00,6.233333333333333,17170723.705935374,9919412.343842022,14180509.959954869
2022-12-01 08:45:00,6.275,14471670.280692201,10906473.31966879,12667612.331267657
2022-12-01 08:50:00,6.316666666666667,15338586.276265403,8577481.809832485,13593988.452902716
2022-12-01 08:55:00,6.358333333333333,18981974.004123423,11193102.680103421,12942056.360106345
2022-12-01 09:00:00,6.4,20693610.100004047,8630724.548847444,12879496.389283607
2022-12-01 09:05:00,6.425000000000001,18120524.252589032,10257742.262979474,12643656.789600812
2022-12-01 09:10:00,6.45,15772008.804760588,9211848.524660358,14204549.324158799
2022-12-01 09:15:00,6.4750000000000005,16954948.39864179,10650663.576398423,13130539.55500074
2022-12-01 09:20:00,6.5,16386823.985002903,10925939.048608907,14343706.080060707
2022-12-01 09:25:00,6.525,16925557.714062862,11145329.966942811,15327613.39102653
2022-12-01 09:30:00,6.550000000000001,20127114.475906212,12111660.332508262,12803313.990843197
2022-12-01 09:35:00,6.575,18478637.88041529,11017272.242384017,13127428.66589779
2022-12-01 09:40:00,6.6000000000000005,15699733.096193114,11714320.498611819,13288101.751202675
2022-12-01 09:45:00,6.625,18652073.86286071,9971412.129793797,12364077.233555244
2022-12-01 09:50:00,6.65,18485672.561212778,11290919.90547736,12201853.985765388
2022-12-01 09:55:00,6.675,17413667.52426736,10714584.30805268,13351140.056957945
2022-12-01 10:00:00,6.7,18340371.527712855,10502318.031092808,4654504.134224035
2022-12-01 10:05:00,6.716666666666667,15912353.678496365,12275336.623070784,3932524.6610373617
